;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;log parameters;emptied
826b5633056a1337924451d3231fd0e2;RoW;SSP5-Base-2050;826b5633056a1337924451d3231fd0e2;market for sugar beet;sugar beet;kilogram;0.04414878766872492;4.440702692613214e-05;0.00011435637248945752;1.0568649767220666e-10;1.746192279005642e-09;2.830568552362959e-07;0.0034943689918151763;;;
e17a492637a3f0da009b56adc791bf7e;RoW;SSP5-Base-2050;e17a492637a3f0da009b56adc791bf7e;market for sawnwood, hardwood, raw, dried (u=20%);sawnwood, hardwood, raw, dried (u=20%);cubic meter;45.04350405098327;0.14965168625330408;0.24227409038927294;3.7083119904485463e-07;7.2747037010828455e-06;0.0001826395958518052;4.080348679389192;;;
bbda482e96e321e6b08f53801f89ab5a;GLO;SSP5-Base-2050;bbda482e96e321e6b08f53801f89ab5a;market for gold, unrefined;gold, unrefined;kilogram;7789.175238673175;38.86429003734006;27.55184819069516;0.000812407479417378;0.00035615346069378304;0.3395613439900765;2939.7638744545475;;;
8001feec0386a8799bb82f8536668b1d;GLO;SSP5-Base-2050;8001feec0386a8799bb82f8536668b1d;market for pinto bean seed, for sowing;pinto bean seed, for sowing;kilogram;0.6560332100643549;0.0012179370996749576;0.003630669655717186;2.7471195392761036e-09;4.0633816727213016e-08;7.394340554809113e-05;0.10711530041876222;;;
4bdf117587a03b2c5cf9b8a56788ac4f;GLO;SSP5-Base-2050;4bdf117587a03b2c5cf9b8a56788ac4f;market for ultraviolet lamp;ultraviolet lamp;unit;0.38254259986934946;0.0031741199322029277;0.0014925502822238108;8.37857322496558e-09;4.103798790643028e-09;2.931950697596207e-06;0.08150381252006839;;;
7d91dbf0dda07e9b84eb6564e2a3c35d;GLO;SSP5-Base-2050;7d91dbf0dda07e9b84eb6564e2a3c35d;market for mischmetal;mischmetal;kilogram;23.291155504036233;2.3086380825556647;2.8760234342599578;0.00019963254944408565;3.1656098996326314e-07;0.00016212078301882719;1307.255774007828;;;
97c658b5f9714d98b4806d327bcce2c9;GLO;SSP5-Base-2050;97c658b5f9714d98b4806d327bcce2c9;market for printed paper;printed paper;kilogram;0.9434482474006638;0.0021817297228094957;0.004923828410171664;2.3433766585443737e-08;1.7837561400037193e-08;5.203325044739357e-06;0.2151832200535901;;;
2c48398c3ba5c2c6c9d487001970410e;GLO;SSP5-Base-2050;2c48398c3ba5c2c6c9d487001970410e;market for stone wool factory;stone wool factory;unit;688242329.8389287;361262.0828726663;517142.111829155;0.5574462449043731;0.7607098078046215;602.5005584843846;7009475.614646547;;;
725eb7dbb6fc4392a05c5af12f98ac83;GLO;SSP5-Base-2050;725eb7dbb6fc4392a05c5af12f98ac83;market for iodine;iodine;kilogram;0.874666510227988;0.005173771295272137;0.004200448571092796;1.2925003565947937e-08;1.8755006537532684e-08;1.5456992253500643e-05;2.1573998974901714;;;
3417e68b559f959ee49e5512abb50846;GLO;SSP5-Base-2050;3417e68b559f959ee49e5512abb50846;market for palm date, conditioned and dried, organic;palm date, conditioned and dried, organic;kilogram;0.8157603940861117;0.00493289482502259;0.0022870135757081605;4.483306693016589e-09;2.136470227032142e-08;4.284344299628894e-06;0.05584176288090845;;;
1570ed30478c327fe8781cb64d078c8c;GLO;SSP5-Base-2050;1570ed30478c327fe8781cb64d078c8c;market for manure, liquid, swine;manure, liquid, swine;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
1b8c30dd8bf59a624068735a5dd6fcb8;GLO;SSP5-Base-2050;1b8c30dd8bf59a624068735a5dd6fcb8;market for brass removed by drilling, computer numerical controlled;brass removed by drilling, computer numerical controlled;kilogram;14.401353099361064;0.20611898390352246;0.46655225095292974;9.178220311786975e-08;1.6570327750906724e-07;0.00016724865477944843;0.7080476603080067;;;
6d8d12dd7928b36d98f7cc406f440e21;GLO;SSP5-Base-2050;6d8d12dd7928b36d98f7cc406f440e21;market for thermo-mechanical pulp;thermo-mechanical pulp;kilogram;2.5738343417330807;0.0007186984657702284;0.0006889340944729757;1.995775870832677e-08;7.379273317569888e-09;2.334584220507707e-06;0.057008628009422024;;;
299866bea48a7c1b38a7a24f23409efc;GLO;SSP5-Base-2050;299866bea48a7c1b38a7a24f23409efc;market for naphthalene sulfonic acid;naphthalene sulfonic acid;kilogram;0.973590625509354;0.0012101450473942198;0.0013134197290551658;7.377757708126956e-09;8.225318537249243e-09;5.310377466390582e-06;0.108647235341477;;;
6c0ec96898ce8b390594c92bf8efc4b1;RoW;SSP5-Base-2050;6c0ec96898ce8b390594c92bf8efc4b1;market for NCA oxide;NCA oxide;kilogram;123.71686276464679;0.9108611421863202;2.2128530931910713;2.248126050956092e-06;1.2887940051061223e-07;8.744312646357863e-05;5.724851699797893;;;
82065cc25661dad8bce981635f5b6c4e;GLO;SSP5-Base-2050;82065cc25661dad8bce981635f5b6c4e;market for sulfur stockpiling;sulfur stockpiling;kilogram;0.0048295972510072884;7.8004557014943e-06;4.9916683446182895e-05;1.3443664267305741e-11;6.32765020626305e-10;4.949160219972234e-07;0.0034060764760722785;;;
3389cb3e53c4885cc59d929c9022315a;GLO;SSP5-Base-2050;3389cb3e53c4885cc59d929c9022315a;market for silencer, steel, DN 315, 50 mm;silencer, steel, DN 315, 50 mm;unit;94.72292788138688;0.3524856290878995;0.19888266212618233;3.246018023697338e-07;3.788429950910132e-07;0.00029796352290728176;7.2406416409011936;;;
af93b929cb25eef21b55f57ae4dfe199;GLO;SSP5-Base-2050;af93b929cb25eef21b55f57ae4dfe199;market for nuclear fuel factory;nuclear fuel factory;unit;287062445.2797778;250944.55647075654;397160.47339084325;0.17617948851747695;0.5065582569062287;376.8286444093049;9121753.97016523;;;
b82d80fed563accbbfa65c5952ee6f5d;RoW;SSP5-Base-2050;b82d80fed563accbbfa65c5952ee6f5d;market for cyanoacetic acid;cyanoacetic acid;kilogram;2.5008711299161632;0.012686796493095192;0.010105503730472419;3.898927354632574e-08;1.971371698930114e-08;9.17123354498623e-06;0.6503420453014914;;;
b0ccf4b640d7a7ac8a14a27de179c5eb;GLO;SSP5-Base-2050;b0ccf4b640d7a7ac8a14a27de179c5eb;market for rice seed, for sowing;rice seed, for sowing;kilogram;0.5486261669288197;0.0006216495242146714;0.0014157963719481142;2.8818879998999265e-09;1.7636975855430448e-08;4.641082794665667e-06;0.04034027507659515;;;
0654fa2a94bae92b96257ca44dc238ed;GLO;SSP5-Base-2050;0654fa2a94bae92b96257ca44dc238ed;market for poultry manure, fresh;poultry manure, fresh;kilogram;0.012619758100365024;7.519273670047126e-06;1.1415642486748899e-05;1.156792427223628e-11;2.0094031760898933e-11;8.491774685881422e-09;0.00041975995157996767;;;
70c530b2e72de1a0092caa4873ee87f0;GLO;SSP5-Base-2050;70c530b2e72de1a0092caa4873ee87f0;market for peach;peach;kilogram;1.4522104284807311;0.0005022038816106807;0.0010214535475906736;1.1028839220021467e-09;8.073645666599373e-09;1.9854946524088297e-06;0.029375262823323253;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.\n\nThe time the reefer is in operation is calculated using different average speed of all the different modes of transport (train, lorry, ship, etc.). This parameter presents an additional time during which the reefer is in operation, but is not being transported; the time when the reefer is being transfered from one type of transport to another. ', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
bc63d2f023b5adf9263d190c2b3b4a6b;GLO;SSP5-Base-2050;bc63d2f023b5adf9263d190c2b3b4a6b;market for polystyrene, general purpose;polystyrene, general purpose;kilogram;0.5255795818238942;0.00019716746700390074;0.028275429745189234;3.1569631097827297e-10;1.4187817061016702e-08;6.08785002469072e-06;0.7545033637462668;;;
74a6b4f42934f802a5cbf724884b69f8;RoW;SSP5-Base-2050;74a6b4f42934f802a5cbf724884b69f8;market for sodium amide;sodium amide;kilogram;1.6784575161853819;0.01734572225295965;0.002543644368975616;2.1645608300105906e-08;1.2816554088089787e-08;6.032763175256426e-06;0.2818588041188058;;;
4a97400acecda4c3155d3c03c8a7f147;GLO;SSP5-Base-2050;4a97400acecda4c3155d3c03c8a7f147;market for layered sodium silicate, SKS-6, powder;layered sodium silicate, SKS-6, powder;kilogram;0.3243643127211743;0.00019016187518562444;0.00031101504494957573;2.949013371874559e-10;8.449633927108231e-09;4.4060542225655675e-06;0.14986526706784215;;;
ba52b3e52af40933affa2965307092b1;GLO;SSP5-Base-2050;ba52b3e52af40933affa2965307092b1;market for benzene;benzene;kilogram;0.11326198549286728;0.00013177869810768148;0.008163198305251706;3.950349065101613e-10;7.806905517167286e-09;3.7912516212610676e-06;0.5597809587977689;;;
a0eb06865e4230e9018112f6db1f0140;RoW;SSP5-Base-2050;a0eb06865e4230e9018112f6db1f0140;market for oriented strand board;oriented strand board;cubic meter;266.53669299079473;0.40845217756976504;0.7099433912859294;2.0293478675919273e-06;1.1173057694444736e-05;0.00124086697022886;36.35272737577042;;;
7d3d427debf6a6a6fbf97ae9d7aea22a;GLO;SSP5-Base-2050;7d3d427debf6a6a6fbf97ae9d7aea22a;market for lanthanum-cerium oxide;lanthanum-cerium oxide;kilogram;10.16251401117308;0.3715079810703631;2.8576298458772333;0.00013465929740848778;1.1079248939020062e-07;9.58690658925596e-05;1195.4028042053565;;;
718e7075d4c0f2ec699ee9151572ce1e;RoW;SSP5-Base-2050;718e7075d4c0f2ec699ee9151572ce1e;market for bark chips, wet, measured as dry mass;bark chips, wet, measured as dry mass;kilogram;0.04204636604927637;4.7467984583642255e-05;9.494942537062597e-05;2.295426666808215e-10;1.5842752295431586e-09;7.21565523995145e-08;0.004641461757210535;;;
eafb61b99c47a75b3a2d5328ea30f96f;RoW;SSP5-Base-2050;eafb61b99c47a75b3a2d5328ea30f96f;market for sulfate pulp, bleached;sulfate pulp, bleached;kilogram;0.649421824622008;0.0009671308590618022;0.0021393158805738575;2.7074317446807267e-09;1.9672846746020815e-08;4.073685923722139e-06;0.20227656848146067;;;
cd26bfa9e958212a0bc6f29ce2afc7b2;GLO;SSP5-Base-2050;cd26bfa9e958212a0bc6f29ce2afc7b2;market for polycarbonate;polycarbonate;kilogram;2.5650607403793093;0.023438408390491466;0.011439853003818973;3.0040405434776145e-08;2.045857186405299e-08;9.72559957171422e-06;0.8472011141784851;;;
60391cd11307b0ca5082770ce0baec14;GLO;SSP5-Base-2050;60391cd11307b0ca5082770ce0baec14;market for chloridazon;chloridazon;kilogram;4.533173673429374;0.026973015131564144;0.010214733145139474;8.330378851450902e-08;3.3541372330336975e-08;1.7737779545341222e-05;0.7934206297864753;;;
9cd35727b22ad07961e63ada69aeee8d;GLO;SSP5-Base-2050;9cd35727b22ad07961e63ada69aeee8d;market for octabenzone;octabenzone;kilogram;2.233854609824128;0.007298133568736096;0.008453597192927431;2.478998996472424e-08;1.9180884620742237e-08;9.095075404393138e-06;0.7820951725366851;;;
77318fef8020d835fd3052d242959c7d;GLO;SSP5-Base-2050;77318fef8020d835fd3052d242959c7d;market for diphenylether-compound;diphenylether-compound;kilogram;5.120189925151127;0.026691392425229492;0.014597190071098581;7.890159427782938e-08;8.805395091627759e-08;4.342618941670433e-05;1.7931187017890409;;;
5eadd183cacecfde961dd85329b154a8;GLO;SSP5-Base-2050;5eadd183cacecfde961dd85329b154a8;market for lithium fluoride;lithium fluoride;kilogram;64.03767101897807;0.13682462017030322;0.01956552076309448;8.017523540471126e-08;6.995180004397947e-08;3.938487617428022e-05;13.43922519992423;;;
2668c84b498af7ee66dafacee0cbe3a6;RoW;SSP5-Base-2050;2668c84b498af7ee66dafacee0cbe3a6;market for limestone, unprocessed;limestone, unprocessed;kilogram;0.0005604939376979642;3.0415448964387222e-06;1.4315964308036985e-05;3.270313755632452e-12;2.130403149054304e-11;1.3776821298235317e-08;0.00024198465151219447;;;
02175d13c0d086ee5e8e764a49f9ae12;RoW;SSP5-Base-2050;02175d13c0d086ee5e8e764a49f9ae12;market for paper, woodcontaining, supercalendered;paper, woodcontaining, supercalendered;kilogram;0.7340437419555179;0.0012706601097193697;0.0024477117935029933;1.6976112266160396e-08;1.7185243733719102e-08;3.9561013454294536e-06;0.1234755407450148;;;
a258b7852eb5bbceee7236d6674d21a8;GLO;SSP5-Base-2050;a258b7852eb5bbceee7236d6674d21a8;market for wood preservative, water-based, indoor use, dry;wood preservative, water-based, indoor use, dry;kilogram;1.2530144067315743;0.006279768310899559;0.023034791991935196;1.4498668485925507e-08;6.4051826479381585e-09;3.1999930923946943e-06;0.21837178148621356;;;
27f701452be69ef529a87361bcf2e5a6;GLO;SSP5-Base-2050;27f701452be69ef529a87361bcf2e5a6;market for funnel glass, for cathode ray tube display;funnel glass, for cathode ray tube display;kilogram;0.9101347464563063;0.003246198965768037;0.001903696596903197;3.5606967204215294e-09;5.444696863854349e-09;3.695497174277422e-06;0.11995033923050329;;;
66b9d2c86836e95212702a8621c42f22;GLO;SSP5-Base-2050;66b9d2c86836e95212702a8621c42f22;market for bitumen adhesive compound, cold;bitumen adhesive compound, cold;kilogram;0.19852657071318514;0.0009161478433555342;0.04189302360576089;1.5204071762042985e-09;3.6640950328630596e-09;9.741364556283736e-07;0.23822682460086744;;;
71dc04279a586159024337504f7e4d5f;GLO;SSP5-Base-2050;71dc04279a586159024337504f7e4d5f;market for barium hydroxide;barium hydroxide;kilogram;1.8395816930019193;0.0017523377641475426;0.0026099857346044784;1.583619457371836e-08;1.244373963208281e-08;1.877648137447219e-05;0.1671227307443508;;;
463b67e95465d3540fc8a2eafe0ea754;GLO;SSP5-Base-2050;463b67e95465d3540fc8a2eafe0ea754;market for thermal plaster, outdoor;thermal plaster, outdoor;kilogram;0.29421811971362366;0.00025138527702681237;0.00255009181132637;1.4056282360659624e-09;3.3269967631097287e-09;1.3403386640314308e-06;0.060826843944603325;;;
9979ff659598e5a4ec5362166d3af58a;GLO;SSP5-Base-2050;9979ff659598e5a4ec5362166d3af58a;market for enriched uranium, 4.2%;enriched uranium, 4.2%;kilogram;796.1873205009482;4.424902467736289;2.347031386558326;0.07586620927759664;1.1543229653470145e-05;0.019925420995593735;252.8055178611117;;;
306d3a32de8dfdb0f04cfba8c2b17ae3;GLO;SSP5-Base-2050;306d3a32de8dfdb0f04cfba8c2b17ae3;market for rape seed, Swiss integrated production;rape seed, Swiss integrated production;kilogram;0.4416880068365717;0.0006372186285324743;0.0012840726729107946;1.1376312076992878e-09;3.3897205398562246e-08;3.329600961774542e-06;0.04285004900429395;;;
13af8e238ec848222f67f5b228371424;GLO;SSP5-Base-2050;13af8e238ec848222f67f5b228371424;market for de-icer;de-icer;kilogram;1.3744872765929643;0.0011481613001214498;0.0008784381315561206;3.339025038751753e-09;4.385403688457129e-09;2.3435247348075725e-06;0.04455508237034922;;;
d0d77072e7d32a9dfcea2713e4a4733d;GLO;SSP5-Base-2050;d0d77072e7d32a9dfcea2713e4a4733d;market for fishmeal, 65-67% protein;fishmeal, 65-67% protein;kilogram;0.7464521729323754;0.001511462784779058;0.0017827449590696771;1.1539947035882939e-09;4.085228305108396e-09;1.9808014609620888e-06;0.07852510413523793;;;
ba4b47e0d1f15aff29e8b9ab1e1bb5ba;RoW;SSP5-Base-2050;ba4b47e0d1f15aff29e8b9ab1e1bb5ba;market for sodium silicate, solid;sodium silicate, solid;kilogram;0.7943413277860147;0.0004934478578408837;0.0007056967739398235;1.8703925481418762e-09;4.250474159148115e-09;2.1366409554760156e-06;0.04342300141226903;;;
51e262ff5b33ada3d397da83754483cf;GLO;SSP5-Base-2050;51e262ff5b33ada3d397da83754483cf;market for 2,4-dinitrotoluene;2,4-dinitrotoluene;kilogram;1.0494615794291546;0.0015427638679907658;0.005507927749492084;8.435249491653833e-09;1.4631768450118733e-08;7.781404388497827e-06;0.4147276659430892;;;
4db9af889571989d121d634e4862aa99;GLO;SSP5-Base-2050;4db9af889571989d121d634e4862aa99;market for cow milk;cow milk;kilogram;1.5229841289147243;0.0014041102712240375;0.0013491344410641723;3.2771888426647294e-09;8.666712183337362e-08;3.5293875280448823e-06;0.052050158927655715;;;
7286549def54a52605a3aed9ef6b8e4e;GLO;SSP5-Base-2050;7286549def54a52605a3aed9ef6b8e4e;market for white spirit;white spirit;kilogram;0.22720170219913255;0.0003679395090588416;0.004805310894413013;2.3616217089728455e-09;3.727852514975058e-09;1.572662013457732e-06;0.5410230157634542;;;
241dbdff1d770af53dc3727e431c7d5e;GLO;SSP5-Base-2050;241dbdff1d770af53dc3727e431c7d5e;market for tetrafluoroethylene;tetrafluoroethylene;kilogram;5.201860180320926;0.023694794588048892;0.03432057930587558;6.926985072152257e-08;3.9451156138257937e-07;0.00014661404511791322;4.519401852797129;;;
f421ef9e73c59455a421dffb9b367b51;GLO;SSP5-Base-2050;f421ef9e73c59455a421dffb9b367b51;market for wax, lost-wax casting;wax, lost-wax casting;kilogram;0.34195156900335777;0.0002591121177046306;0.0003681560044204268;9.322463127229676e-10;3.7859874729533026e-09;1.91590610569105e-06;0.5249649570347834;;;
aa207a18b9142782da5d7e2b7f485f28;GLO;SSP5-Base-2050;aa207a18b9142782da5d7e2b7f485f28;market for internet access equipment;internet access equipment;unit;2.809555270278758;0.03742128305163601;0.0748473321675705;6.124973913376367e-08;3.926533977566584e-08;3.558766319014759e-05;0.40164831547624735;;;
5ff5f74dec6a3b067e27e37becc449c2;GLO;SSP5-Base-2050;5ff5f74dec6a3b067e27e37becc449c2;market for natural stone plate, cut;natural stone plate, cut;kilogram;0.08427439790958523;0.00019266925346627227;0.0009681187629336032;5.381536914023257e-09;1.7446405567247266e-09;4.283603557025355e-06;0.02496834427268086;;;
65fefe7a5c7f8255b6d689ce195bbc9d;GLO;SSP5-Base-2050;65fefe7a5c7f8255b6d689ce195bbc9d;market for dimethylamine borane;dimethylamine borane;kilogram;3.1744292673406456;0.012510347733279043;0.009613154984825794;4.9375249635113596e-08;3.0129873569206374e-08;1.5655406075459803e-05;1.9902435302181885;;;
bd7dddfe46e52010e6555a437bd04f4e;RoW;SSP5-Base-2050;bd7dddfe46e52010e6555a437bd04f4e;market for sulfuric acid;sulfuric acid;kilogram;0.30272999350777674;0.0008106916173062563;0.000764646695048452;1.8224316598973138e-09;3.199506935751672e-09;2.906344026934638e-06;0.018534429257473336;;;
fb6339d0fe2d22a9fa4d59817b5528df;RoW;SSP5-Base-2050;fb6339d0fe2d22a9fa4d59817b5528df;market for calcium chloride;calcium chloride;kilogram;1.2732530104507627;0.000559079464514576;0.0007226686525642372;3.1516225285544794e-09;4.388836043097002e-09;2.3815653487661924e-06;0.03885352619499058;;;
567bd2e111ed763a1ede56ffafc2cf01;GLO;SSP5-Base-2050;567bd2e111ed763a1ede56ffafc2cf01;market for capacitor, auxilliaries and energy use;capacitor, auxilliaries and energy use;kilogram;8.161383198889787;0.46964841584352757;0.8685931904151034;3.38774113064709e-07;1.0579329673503693e-07;4.525308608370748e-05;1.8184493186826782;;;
3cac069d748d6c158347677fbc10d57d;GLO;SSP5-Base-2050;3cac069d748d6c158347677fbc10d57d;market for reefer, intermodal shipping container, 40-foot, high-cube, R134a as refrigerant;reefer, intermodal shipping container, 40-foot, high-cube, R134a as refrigerant;unit;22735.99070133053;255.39747045935593;482.44141389974243;0.00019313779007106707;0.00012520485340403002;0.11654987656869989;2480.5501687178858;;;
00b1b052ebf9b51c3d8a715d9eb6a989;GLO;SSP5-Base-2050;00b1b052ebf9b51c3d8a715d9eb6a989;market for acetamide-anillide-compound, unspecified;acetamide-anillide-compound, unspecified;kilogram;6.328198018655689;0.024300535472165083;0.017115491609253183;8.316754856580405e-08;1.1495134783200155e-07;7.359392717814107e-05;1.571358026822571;;;
156f8289dc6895ea587e631ef91e91b3;GLO;SSP5-Base-2050;156f8289dc6895ea587e631ef91e91b3;market for kenaf plant, harvested;kenaf plant, harvested;kilogram;1.21370660567837;5.160673680444591e-05;8.805418626178961e-05;1.3476897585106532e-10;2.3985709752161483e-09;3.7119663621882833e-07;0.0033722893449859574;;;
8d51cd9b4fcdd6da75aa3cdb199e2f31;GLO;SSP5-Base-2050;8d51cd9b4fcdd6da75aa3cdb199e2f31;market for chickpea;chickpea;kilogram;0.341345844627304;0.000461359409720263;0.001238570846619901;1.2877205119495065e-09;1.8097491965513028e-08;7.145097294328815e-06;0.04284495830646824;;;
ef666ca1cf5753dbddb5a97910143f95;GLO;SSP5-Base-2050;ef666ca1cf5753dbddb5a97910143f95;market for expansion vessel, 25l;expansion vessel, 25l;unit;17.559667438304267;0.10628312072231721;0.0213813437694547;1.3012259807156203e-07;9.718131100540541e-08;8.506613862396355e-05;2.0299001180032703;;;
9b60bc56bffdd658e909c55aa4c5f2e7;GLO;SSP5-Base-2050;9b60bc56bffdd658e909c55aa4c5f2e7;market for helicopter;helicopter;unit;1575.8638285210882;7.668942044203077;5.9541270528730665;7.53302707735658e-05;2.4827526936509984e-05;0.019211417594440866;359.4810967831884;;;
686d78fa45898d3084761c9684a6137d;GLO;SSP5-Base-2050;686d78fa45898d3084761c9684a6137d;market for mecoprop;mecoprop;kilogram;2.4812455956953565;0.011313104456397565;0.008909754071604957;3.9232446021797334e-08;1.84222990110071e-08;8.926273111698473e-06;0.6916741361807277;;;
c9dcdb6b316c46facf0a1e0704bb26e6;GLO;SSP5-Base-2050;c9dcdb6b316c46facf0a1e0704bb26e6;market for sawnwood, softwood, raw;sawnwood, softwood, raw;cubic meter;44.974419539799655;0.08892639793466432;0.27404089423009814;2.1878872796277778e-07;7.663300254864565e-06;8.423111574074999e-05;3.5784233543818083;;;
704719aa470297731a0d0430292726a6;GLO;SSP5-Base-2050;704719aa470297731a0d0430292726a6;market for hard disk drive, for desktop computer;hard disk drive, for desktop computer;unit;6.098291194691977;0.04988428327325963;0.12441149346803755;1.4533588995001327e-07;6.072315194723418e-08;4.735231374981986e-05;0.7066415982523917;;;
f26980d768519c377a7ec264b866e732;GLO;SSP5-Base-2050;f26980d768519c377a7ec264b866e732;market for refractory, basic, packed;refractory, basic, packed;kilogram;0.5123673498455593;0.0006646621978539881;0.0026099263774444423;3.499602477167919e-09;1.073221187280026e-08;5.944028617633604e-06;0.5731530600972208;;;
460f39c08e600e8d42f573617d07c573;GLO;SSP5-Base-2050;460f39c08e600e8d42f573617d07c573;market for magnesium chloride, from titanium sponge production;magnesium chloride, from titanium sponge production;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
74fe70d3c35f0929de787157aff7cc01;GLO;SSP5-Base-2050;74fe70d3c35f0929de787157aff7cc01;market for natural gas, liquefied;natural gas, liquefied;cubic meter;0.063650181043629;0.0002973801090650835;0.0026151720219391387;3.1691104461987406e-10;2.5787260209910363e-09;1.0985354280143326e-06;0.3603043418991404;;;
1d572900ac71ab7e5f3f14bff6287e6c;GLO;SSP5-Base-2050;1d572900ac71ab7e5f3f14bff6287e6c;market for bitumen seal, VA4;bitumen seal, VA4;kilogram;0.7321568213111727;0.0016545178240968046;0.004602120311963422;1.1303998460631068e-08;5.083240227692848e-09;2.3485791380174753e-06;0.39683338094287784;;;
ddb83d9b3333ce3cd85f35228f4bd175;GLO;SSP5-Base-2050;ddb83d9b3333ce3cd85f35228f4bd175;market for malusil;malusil;kilogram;0.02781971186193578;2.8447892056261e-05;5.952447827754109e-05;3.187324342745569e-10;1.70459688152367e-10;8.354371948831829e-08;0.011876310011332953;;;
f86de72e793c7df9e804fb9815a52029;RoW;SSP5-Base-2050;f86de72e793c7df9e804fb9815a52029;market for anionic resin;anionic resin;kilogram;1.9219806388319773;0.004151805509699367;0.516114301812338;1.2336008526668564e-08;1.314179581897961e-08;6.1662510595398854e-06;0.4331798973979541;;;
28005687919d1644a4c871d7f78fc595;RoW;SSP5-Base-2050;28005687919d1644a4c871d7f78fc595;market for sawnwood, beam, softwood, dried (u=10%), planed;sawnwood, beam, softwood, dried (u=10%), planed;cubic meter;165.4572704482038;0.14672370343145918;0.38803460158762626;6.841803115329994e-07;1.0097329678862213e-05;0.0003761963184669276;7.291243548079908;;;
6d22ddd9f28eb927d9bf9404ba6d7298;GLO;SSP5-Base-2050;6d22ddd9f28eb927d9bf9404ba6d7298;market for packaging, for fertilisers;packaging, for fertilisers;kilogram;0.4003443473141086;0.0003528592908949435;0.000388636391721863;4.066939439357285e-10;6.897071542276355e-10;2.98230310006523e-07;0.014830922046912286;;;
