<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;parameters full;emptied
60b72cd59889a73c2936c468c8627fbf;GLO;SSP1-PkBudg500-2030;60b72cd59889a73c2936c468c8627fbf;market for gypsum fibreboard;gypsum fibreboard;kilogram;0.1726336366544758;0.0002355643594530911;0.0002561522735098129;5.231935835880509e-09;1.2630988669675826e-09;6.331338984376104e-07;0.014228339406271545;;;
25845b1c19923d4693ac29b40668eb72;GLO;SSP1-PkBudg500-2030;25845b1c19923d4693ac29b40668eb72;market for cumene;cumene;kilogram;0.547291807892147;0.0006178015745127081;0.009132449560562693;1.9829862849951312e-08;9.193292132631247e-09;4.377957636036604e-06;0.6322553326657235;;;
17f3dca162e131f8e5e48c4dbbab59d8;RoW;SSP1-PkBudg500-2030;17f3dca162e131f8e5e48c4dbbab59d8;market for ethoxylated alcohol (AE3);ethoxylated alcohol (AE3);kilogram;1.3091816179192723;0.0017797884393426905;0.007040112142374388;3.3507261258470255e-08;1.1967032793271995e-08;5.08562371100655e-06;0.5899754976562221;;;
7aa2f5fc523e4a810d206a2ffa6f7fe4;GLO;SSP1-PkBudg500-2030;7aa2f5fc523e4a810d206a2ffa6f7fe4;market for erbium oxide;erbium oxide;kilogram;97.57547378988227;10.037503303731192;10.645855617874062;0.0009231696028320459;1.2087946484728539e-06;0.0004982692229864563;35.1730827228251;;;
fe35a6a75a1df036a56f91d38a43b843;GLO;SSP1-PkBudg500-2030;fe35a6a75a1df036a56f91d38a43b843;market for printer, laser, colour;printer, laser, colour;unit;55.534581995743565;0.2769058862713302;0.23088134913328656;1.4007766465003517e-06;2.7056793505734767e-07;0.00021764411184568253;4.7561393200602335;;;
a0eabacaccf5fef59bc32f5879f51a0c;GLO;SSP1-PkBudg500-2030;a0eabacaccf5fef59bc32f5879f51a0c;market for fennel;fennel;kilogram;0.9809727409508637;0.00043073063947780474;0.0012279204576161155;5.474303484848281e-09;3.766932472686431e-09;1.1606505696243604e-06;0.02934054352121167;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
607239a9102d67d7108e464c65998c95;GLO;SSP1-PkBudg500-2030;607239a9102d67d7108e464c65998c95;market for stockpiling of anode slime from electrorefining of copper, anode;stockpiling of anode slime from electrorefining of copper, anode;kilogram;3.924762018498303;0.024092763515315294;0.005041321129200823;1.6515392035058757e-07;1.0541436099966897e-07;0.0001060607188883694;0.33819452899905333;;;
4b39c6304103f1c61ac1664d2efd77bf;GLO;SSP1-PkBudg500-2030;4b39c6304103f1c61ac1664d2efd77bf;market for pyridine;pyridine;kilogram;2.6830036261331776;0.003545546389551195;0.018237993004879077;1.1915111233858927e-07;2.993368731623735e-08;1.3502771210849729e-05;1.4224077908356019;;;
683f869780ee789d92d3b2a737534a44;GLO;SSP1-PkBudg500-2030;683f869780ee789d92d3b2a737534a44;market for steel, chromium steel 18/8, hot rolled;steel, chromium steel 18/8, hot rolled;kilogram;3.700970304083831;0.016679804284627356;0.003850903071163492;1.585378524475635e-07;1.886867450542781e-08;4.267063750322235e-05;0.3292636458415271;;;
16b833c69746b645e4143df73255021f;GLO;SSP1-PkBudg500-2030;16b833c69746b645e4143df73255021f;market for 2,4-di-tert-butylphenol;2,4-di-tert-butylphenol;kilogram;1.084583716966886;0.0011755998016278377;0.01278179711943344;4.466294967722311e-08;1.5571898198234452e-08;6.794046401786888e-06;0.8859685159375907;;;
4b401f3ef3d0b6a0f699744d31aa94f1;GLO;SSP1-PkBudg500-2030;4b401f3ef3d0b6a0f699744d31aa94f1;market for soybean, organic;soybean, organic;kilogram;0.3566473416916039;0.00042451584365949717;0.001150005025336887;6.096100504138218e-09;3.9997584600185654e-08;1.7489564389080511e-06;0.030803560053365275;;;
f090c0ac622e3fbbee68f5eb2b704d04;RoW;SSP1-PkBudg500-2030;f090c0ac622e3fbbee68f5eb2b704d04;market for lean concrete;lean concrete;cubic meter;222.69449537141514;0.1703536066443172;0.2738659366014603;1.9016961447039493e-06;6.57355887799052e-07;0.0002873801213288153;9.317749192383328;;;
2771305be48bbf3bcbe8ca566c7ea069;GLO;SSP1-PkBudg500-2030;2771305be48bbf3bcbe8ca566c7ea069;market for ethoxylated alcohol (AE11);ethoxylated alcohol (AE11);kilogram;1.1623602119664767;0.0049177192584830675;0.005557197082385784;3.83040944110202e-08;1.765537916598178e-08;5.5980360840598925e-06;0.37080974607271205;;;
0810326f53d2c4315c4c1eee2ba0f8d0;RoW;SSP1-PkBudg500-2030;0810326f53d2c4315c4c1eee2ba0f8d0;market for ethyl benzene;ethyl benzene;kilogram;0.552027927730393;0.0006293667068595373;0.008892185377596461;1.5930363281006784e-08;9.045067858174037e-09;4.3838493395576244e-06;0.6120829303738572;;;
5f17a4bf434df7d4cb064d628604ad20;GLO;SSP1-PkBudg500-2030;5f17a4bf434df7d4cb064d628604ad20;market for pyrite ash;pyrite ash;kilogram;-0.13062200566892795;-8.160816387680859e-05;-0.0001275088547710569;-7.3113581154353e-10;-1.9631658960541402e-10;-9.41882035257205e-08;-0.004240441787976393;;;
308ffe421db10186f9f172db525e99c5;GLO;SSP1-PkBudg500-2030;308ffe421db10186f9f172db525e99c5;market for coal stove, 5-15kW;coal stove, 5-15kW;unit;1071.9215382018442;4.055358559397268;1.3567805821021994;1.1521021022934567e-05;5.120588920240367e-06;0.00497607133558392;79.70129572019506;;;
b6f5dea381d6d63761267e3dc37baaa7;RoW;SSP1-PkBudg500-2030;b6f5dea381d6d63761267e3dc37baaa7;market for sawnwood, hardwood, raw, dried (u=10%);sawnwood, hardwood, raw, dried (u=10%);cubic meter;56.291160643807416;0.1904386309797853;0.2643166409873052;2.1495567825059707e-06;8.005279346320863e-06;0.00036285293669099624;4.158096985800793;;;
c7cf571e5175aa5d01e44a386009bcec;RoW;SSP1-PkBudg500-2030;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;0.054018338466645374;0.00031254949707011285;0.001986830000863702;2.4453675867953646e-09;2.272078473641361e-09;9.593047236137092e-07;0.48855110689027975;;;
1b4804dc622a6983fcefc016372d5a38;GLO;SSP1-PkBudg500-2030;1b4804dc622a6983fcefc016372d5a38;market for aluminium collector foil, for Li-ion battery;aluminium collector foil, for Li-ion battery;kilogram;3.6875716719847778;0.0086822549700966;0.73952307358506;3.627542222162523e-07;3.6388326338813364e-08;2.7417664468117107e-05;0.4674437390856827;;;
94ce79023f7075e5579a8e2984d5059e;GLO;SSP1-PkBudg500-2030;94ce79023f7075e5579a8e2984d5059e;market for passenger car, diesel;passenger car, diesel;kilogram;5.119088973084619;0.03894489621805615;0.025234785508929835;1.9154180354208437e-07;2.4220441039730616e-08;2.4714366155959666e-05;0.48097092362608873;;;
fb3e1542af3742d3c552922bc5243917;GLO;SSP1-PkBudg500-2030;fb3e1542af3742d3c552922bc5243917;market for tilapia feed, 24-28% protein;tilapia feed, 24-28% protein;kilogram;0.5573257096478597;0.0008086083103011252;0.0012293831839433015;1.02145318151068e-08;1.6960356061230545e-08;3.4879533198982912e-06;0.043913789782314985;;;
904cdb1c0ae5f3899f71a12623983440;RoW;SSP1-PkBudg500-2030;904cdb1c0ae5f3899f71a12623983440;market for kraft paper;kraft paper;kilogram;0.7651959121719475;0.0011806595543930507;0.0026524112915382583;2.478774024811113e-08;2.9271109540104775e-08;3.865006059203622e-06;0.07773975553988308;;;
25f94e2b602c829a79818ec5a88159d1;GLO;SSP1-PkBudg500-2030;25f94e2b602c829a79818ec5a88159d1;market for passenger car, electric, without battery;passenger car, electric, without battery;kilogram;5.191674507732938;0.04706684943452892;0.044666514377756775;3.9074048070992913e-07;2.782871797320145e-08;2.9159964460059156e-05;1.3761408447045929;;;
a438b7a80cfc78b901e6ce77fb199432;GLO;SSP1-PkBudg500-2030;a438b7a80cfc78b901e6ce77fb199432;market for geothermal power plant, 5.5MWel;geothermal power plant, 5.5MWel;unit;99052214.61017326;339249.6848121208;64369.60496111517;5.242174799120768;0.21504096170279643;194.3028202854668;4257146.809362056;;;
2121ad920c190c0e0f09ce7072b1bb65;GLO;SSP1-PkBudg500-2030;2121ad920c190c0e0f09ce7072b1bb65;market for aclonifen;aclonifen;kilogram;3.8502879740834937;0.018125268706976613;0.011940328523018351;2.094461648056569e-07;2.4410064641867163e-08;1.2647801363374684e-05;0.8305869548806417;;;
e82e91c0b572e044b71a69b32bf53388;GLO;SSP1-PkBudg500-2030;e82e91c0b572e044b71a69b32bf53388;market for silver;silver;kilogram;127.44879802554716;0.5151930073041695;1.6978917827158024;1.8052220279439664e-05;3.569349028941659e-06;0.00422865077002031;40.94253504451858;;;
e44d6f6a676cdfff45f5b9eece638152;GLO;SSP1-PkBudg500-2030;e44d6f6a676cdfff45f5b9eece638152;market for silicon, electronics grade;silicon, electronics grade;kilogram;19.720836443275935;0.06895379273483701;0.04195673288655747;7.017018245497693e-06;1.6325114359062072e-07;0.00012437311522689549;2.6928886072773537;;;
bab51cbc5c22ac6f6b1c37acf74856a7;GLO;SSP1-PkBudg500-2030;bab51cbc5c22ac6f6b1c37acf74856a7;market for soil pH raising agent, as CaCO3;soil pH raising agent, as CaCO3;kilogram;0.04164992575242394;6.9487587469037e-05;0.0002784617363669036;1.0105073040537502e-09;6.141856848205476e-10;3.765004292556304e-07;0.008848377003452694;;;
0ec07589c535fa6a72e9ba6025345669;GLO;SSP1-PkBudg500-2030;0ec07589c535fa6a72e9ba6025345669;market for butane-1,4-diol;butane-1,4-diol;kilogram;1.2965394794691556;0.0029659125311890504;0.004020039821302894;1.4470473249069704e-07;1.4160714857537104e-08;7.133290801733498e-06;0.4248068482986384;;;
1a3e13a3f74eeee8d9ef48117c7ecedd;RoW;SSP1-PkBudg500-2030;1a3e13a3f74eeee8d9ef48117c7ecedd;market for maize flour;maize flour;kilogram;0.658640638860664;0.0007562634752496394;0.0013542932531779772;9.98327643748884e-09;8.89674764867524e-09;2.325917548881231e-06;0.047248928360433824;;;
94a5c543e7175166ce36e3daefea8e72;GLO;SSP1-PkBudg500-2030;94a5c543e7175166ce36e3daefea8e72;market for lithium sulfate;lithium sulfate;kilogram;17.307868879271407;0.057240329545834766;0.005990919782047683;8.424476823842117e-08;1.7646262857104168e-08;1.0539922813241e-05;2.559616743360296;;;
7ec96866b7bbd1bf82435c112d6eba09;GLO;SSP1-PkBudg500-2030;7ec96866b7bbd1bf82435c112d6eba09;market for diode, glass-, for through-hole mounting;diode, glass-, for through-hole mounting;kilogram;36.702794960059464;1.4687067967013796;0.5408594525575652;1.2157947186919744e-05;5.670958588693958e-07;0.0003135693934020031;9.524006247275778;;;
db1891062e32e3ef010d13d2619c7ba3;GLO;SSP1-PkBudg500-2030;db1891062e32e3ef010d13d2619c7ba3;market for boron carbide;boron carbide;kilogram;7.661098729640187;0.04356128117925157;0.01910140842018046;5.718965572974478e-07;6.345307339693048e-08;3.6675177640342334e-05;0.7940679799047387;;;
ec2299c0855c59c9b86f582956d9cd9d;RoW;SSP1-PkBudg500-2030;ec2299c0855c59c9b86f582956d9cd9d;market for sodium nitrite;sodium nitrite;kilogram;1.584107779325529;0.007625858023523362;0.0024593363147064735;1.0956705904516308e-07;9.172338093017715e-09;4.605064919048913e-06;0.1929633050966207;;;
6bca334cb5420a1a5f4bb9728dede03b;GLO;SSP1-PkBudg500-2030;6bca334cb5420a1a5f4bb9728dede03b;market for kiwi;kiwi;kilogram;1.0064857467250699;0.00048633740754933634;0.0007362672012388336;2.1163160070676853e-08;4.025615744463042e-09;1.12450739443288e-06;0.025444853974604522;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
96d310d2699ddfed1f3b146506c0141a;GLO;SSP1-PkBudg500-2030;96d310d2699ddfed1f3b146506c0141a;market for dicyclopentadiene based unsaturated polyester resin;dicyclopentadiene based unsaturated polyester resin;kilogram;1.0862783567008916;0.001196890362174627;0.008885340366173243;3.370331018931178e-08;1.0396536777400471e-08;4.8595828292146215e-06;0.6665818873035828;;;
ba33d7ba71218e2d5a1a27a1b57e1dd9;GLO;SSP1-PkBudg500-2030;ba33d7ba71218e2d5a1a27a1b57e1dd9;market for copper sulfate;copper sulfate;kilogram;4.855256239979882;0.019481778041871727;0.006178066043524973;1.6437805653275713e-07;9.417124219246441e-08;9.488199126899507e-05;0.3457695136721788;;;
5483cf3c9cfd9444271c324162c0fa2c;RoW;SSP1-PkBudg500-2030;5483cf3c9cfd9444271c324162c0fa2c;market for cement, CEM IV/A;cement, CEM IV/A;kilogram;0.18718111352184116;0.00020633539202295764;0.00048790213097696177;5.7549330441196916e-09;2.3292856605660827e-09;9.590411412362187e-07;0.02155451175771687;;;
5476628aa6cfea08250146aed94cbc0d;GLO;SSP1-PkBudg500-2030;5476628aa6cfea08250146aed94cbc0d;market for air filter, decentralized unit, 250 m3/h;air filter, decentralized unit, 250 m3/h;unit;0.18725701733614014;0.0006659636013210919;0.00041419831093383956;1.6476809524228563e-08;1.3393461721223784e-09;4.824992530718126e-07;0.023863062780348367;;;
6d9198849efff1e8d431ca2bd2837440;GLO;SSP1-PkBudg500-2030;6d9198849efff1e8d431ca2bd2837440;market for iron(III) chloride, without water, in 14% iron solution state;iron(III) chloride, without water, in 14% iron solution state;kilogram;0.7383107348392537;0.002433167307640349;0.000627111232420492;2.599151617240044e-08;1.4482071367372409e-09;1.0244255834168328e-06;0.02472982484749322;;;
241dbdff1d770af53dc3727e431c7d5e;GLO;SSP1-PkBudg500-2030;241dbdff1d770af53dc3727e431c7d5e;market for tetrafluoroethylene;tetrafluoroethylene;kilogram;5.44042913930101;0.0255124953446934;0.034423800910461974;3.106117128443387e-07;3.880884997478549e-07;0.0001443925106097291;4.419561307650341;;;
5b3cd1ed6a23c57209658541ffd2c82d;GLO;SSP1-PkBudg500-2030;5b3cd1ed6a23c57209658541ffd2c82d;market for tetraethyl orthosilicate;tetraethyl orthosilicate;kilogram;1.1996661276607683;0.03844154986730003;0.005881399668896889;6.873360531540126e-07;1.0117292409626954e-08;5.041682948335891e-06;0.437303694139486;;;
f32ba57ebce8c08759275f740a88f370;GLO;SSP1-PkBudg500-2030;f32ba57ebce8c08759275f740a88f370;market for cyanuric chloride;cyanuric chloride;kilogram;2.2744669429223183;0.016421879072834683;0.01171511082066945;1.4482721383248286e-07;1.5534050938758252e-08;7.534152415730546e-06;0.5004059719581092;;;
3f67014b8e14d9835fb8ebbdfb733ecc;GLO;SSP1-PkBudg500-2030;3f67014b8e14d9835fb8ebbdfb733ecc;market for disodium disulphite;disodium disulphite;kilogram;1.0855783737323692;0.005257340851124195;0.0019784632982898023;6.606782508651663e-08;1.0928741851843411e-08;8.772428572621244e-06;0.07154932386041288;;;
775d4acf58ffc6164e5222323bbb0348;GLO;SSP1-PkBudg500-2030;775d4acf58ffc6164e5222323bbb0348;market for hydroquinone;hydroquinone;kilogram;1.61599562322317;0.0017354785526502072;0.00986368491910584;6.630167763792853e-08;1.2939717903514444e-08;6.56386135829325e-06;0.6822572245300385;;;
19e58c26dde4891b916c0534b3b14f4a;GLO;SSP1-PkBudg500-2030;19e58c26dde4891b916c0534b3b14f4a;market for metazachlor;metazachlor;kilogram;5.428272405700373;0.03080069807581446;0.012394297908266473;3.5391749831098583e-07;3.340887226855442e-08;1.8508942269717052e-05;0.891728679855982;;;
b0175530e5a50fe6ccec08a4eea4cabf;GLO;SSP1-PkBudg500-2030;b0175530e5a50fe6ccec08a4eea4cabf;market for sodium ethyl xanthate;sodium ethyl xanthate;kilogram;1.8582141636759744;0.01734083789218321;0.5307483300643988;5.360797801493901e-08;1.5352371970566327e-08;9.582485871365232e-06;0.3018934549372879;;;
93c8b03a4a4b0330b05b2eca6a886ce1;GLO;SSP1-PkBudg500-2030;93c8b03a4a4b0330b05b2eca6a886ce1;market for thermal storage system, solar tower power plant, 20 MW;thermal storage system, solar tower power plant, 20 MW;unit;63482884.23417942;7791.525285987778;1535017.7041570912;0.04221376182771441;0.024554971423698686;11.662253721120727;523169.02338928846;;;
b613a0e604fce45d4146006a310d2872;RoW;SSP1-PkBudg500-2030;b613a0e604fce45d4146006a310d2872;market for diesel;diesel;kilogram;0.14970519066297708;0.00048546594914558285;0.005491827915207712;4.250860040265562e-09;3.4591827482303245e-09;1.5661054512788461e-06;0.5370631448532609;;;
6e7076c9b4d3775468047d1bee36d4b3;GLO;SSP1-PkBudg500-2030;6e7076c9b4d3775468047d1bee36d4b3;market for anode slime from electrorefining of copper, anode;anode slime from electrorefining of copper, anode;kilogram;14.100088333994579;0.08740992078493083;0.018310197029283472;6.006248489138053e-07;3.8345016458463423e-07;0.0003857724454171562;1.228520118183479;;;
3ac7d8478a14a894284730281431383d;GLO;SSP1-PkBudg500-2030;3ac7d8478a14a894284730281431383d;market for glass fibre;glass fibre;kilogram;1.4512618721999702;0.013234690209838862;0.009063827300306488;8.137538576664266e-08;8.941883603357444e-09;5.063708274304222e-06;0.17645987882793768;;;
ed8ee668aa39ae6aab447e4080d6ac6f;GLO;SSP1-PkBudg500-2030;ed8ee668aa39ae6aab447e4080d6ac6f;market for tractor, 4-wheel, agricultural;tractor, 4-wheel, agricultural;kilogram;3.4774198706213717;0.027308069048251025;0.2882025870454925;1.780757387606068e-07;3.010063202259096e-08;2.2657413884747347e-05;0.6783482965067349;;;
16df20c480f88cb7a2f27a335a2c5f04;RoW;SSP1-PkBudg500-2030;16df20c480f88cb7a2f27a335a2c5f04;market for lime, hydrated, loose weight;lime, hydrated, loose weight;kilogram;0.11873988610231204;0.00011392963257716488;0.0004452620321480492;2.4752659961161577e-09;2.893936046149174e-09;1.0613048870602424e-06;0.03875546884243691;;;
9a3b9e0336034fdd81ff4bd1835e5f34;GLO;SSP1-PkBudg500-2030;9a3b9e0336034fdd81ff4bd1835e5f34;market for wind turbine, 2.3MW, onshore;wind turbine, 2.3MW, onshore;unit;14349519.481467687;7887.191553273987;3861.424974530919;0.026537286820465966;0.008086741669804831;7.50011400889272;129365.61809862197;;;
ae4a4b286baf64e432ec0ac447f8bb19;RoW;SSP1-PkBudg500-2030;ae4a4b286baf64e432ec0ac447f8bb19;market for chlorine dioxide;chlorine dioxide;kilogram;4.1530959503671365;0.02713007648860917;0.00491262406638596;3.559896268137988e-07;1.6587303497336277e-08;1.2828807976132106e-05;0.249922729942685;;;
99336db2446b51b8f056be971845df59;GLO;SSP1-PkBudg500-2030;99336db2446b51b8f056be971845df59;market for polyphenylene sulfide;polyphenylene sulfide;kilogram;11.027279715612801;0.024598960981863868;0.01266744036238611;1.9869934318072898e-07;2.116289899411734e-08;1.2248607790719375e-05;0.8239950813879137;;;
67ece99ef0c5d14c8608c570092a6ee5;RoW;SSP1-PkBudg500-2030;67ece99ef0c5d14c8608c570092a6ee5;market for silicon, single crystal, Czochralski process, photovoltaics;silicon, single crystal, Czochralski process, photovoltaics;kilogram;56.06118522901863;0.08174248059986003;0.06984369518643213;6.515643782240531e-06;2.1855175714240525e-07;0.00011269008057716395;3.949258219911073;;;
058d621a547f810834b939ff4a57b42e;GLO;SSP1-PkBudg500-2030;058d621a547f810834b939ff4a57b42e;market for helium, crude;helium, crude;kilogram;0.8882622440153093;0.004490918093531051;0.02383974098349024;3.1666491127569615e-08;1.8739138477594552e-08;8.072792720024732e-06;3.466457716531453;;;
fbed425482ee773fb5e2910f71d8141e;GLO;SSP1-PkBudg500-2030;fbed425482ee773fb5e2910f71d8141e;market for dimethyl sulfide;dimethyl sulfide;kilogram;0.8934213573812676;0.0016378678840321729;0.003279271792532361;3.642740947504827e-08;8.393232123799956e-09;4.940319472727725e-06;0.365873088795509;;;
2aa2df40f4420ea92842c24869f4f396;GLO;SSP1-PkBudg500-2030;2aa2df40f4420ea92842c24869f4f396;market for exhaust air valve, in-wall housing, plastic/steel, DN 125;exhaust air valve, in-wall housing, plastic/steel, DN 125;unit;2.5960320220657365;0.03566837453878696;0.010076521019965232;5.3436015843992474e-08;1.1330620466249809e-08;1.0117754175713713e-05;0.2026861244748754;;;
a03240f00abd5de5a640f23522fd1aa0;GLO;SSP1-PkBudg500-2030;a03240f00abd5de5a640f23522fd1aa0;market for furnace, logs, average storage area, 6kW;furnace, logs, average storage area, 6kW;unit;1161.7958430563326;4.82773739578499;0.5140020994785655;8.9114419272443e-06;1.4634883129460532e-06;0.0020453794344173545;24.507889638111017;;;
